productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extDescription,extCost,extTypeLine,extCardCategory,extCardType,extCardSubtype,extThreshold,extElement,extPowerRating,extLife,extFlavorText,extDefensePower
585457,Sir Priamus (Foil),Sir Priamus Foil,https://tcgplayer-cdn.tcgplayer.com/product/585457_200w.jpg,77,23588,https://cpt.tcgcsv.com/9cJ6,2024-10-04T19:00:50.483,1,4.25,6.99,15.0,7.08,,Foil,Unique,"Lance, Lethal<br>
<br>
Nearby allies are immune to Lethal.",4,A Unique Mortal of healing and harm,Spell,Minion,Mortal,EEF,Earth;Fire,2,,,4
585458,Sir Tom Thumb,Sir Tom Thumb,https://tcgplayer-cdn.tcgplayer.com/product/585458_200w.jpg,77,23588,https://cpt.tcgcsv.com/bcJ6,2024-10-04T19:00:50.64,1,0.1,0.29,15.0,0.16,,Normal,Unique,"May be carried by any Beast.<br>
<br>
Deathrite -> Return to hand.",2,A Unique Faerie makes a lucky escape,Spell,Minion,Faerie,AAW,Air;Water,2,,,1
585459,Sir Tom Thumb (Foil),Sir Tom Thumb Foil,https://tcgplayer-cdn.tcgplayer.com/product/585459_200w.jpg,77,23588,https://cpt.tcgcsv.com/ccJ6,2024-10-04T19:00:50.767,1,5.5,8.09,23.0,7.02,,Foil,Unique,"May be carried by any Beast.<br>
<br>
Deathrite -> Return to hand.",2,A Unique Faerie makes a lucky escape,Spell,Minion,Faerie,AAW,Air;Water,2,,,1
585460,Sir Tristan,Sir Tristan,https://tcgplayer-cdn.tcgplayer.com/product/585460_200w.jpg,77,23588,https://cpt.tcgcsv.com/dcJ6,2024-10-10T13:39:52.07,1,0.1,0.31,15.0,0.32,,Normal,Unique,"Once on your turn, Sir Tristan may tap target nearby enemy minion. That enemy doesn't untap the next time it would.",5,A dashing Mortal of Unique charisma,Spell,Minion,Mortal,AAFW,Air;Fire;Water,2,,"""Tristan cast great love to Iseult, and there he learned her to harp, and 
she began to have a great fantasy unto him."" —Malory, le Morte D‚'Arthur",4
585461,Sir Tristan (Foil),Sir Tristan Foil,https://tcgplayer-cdn.tcgplayer.com/product/585461_200w.jpg,77,23588,https://cpt.tcgcsv.com/fcJ6,2024-10-10T13:40:11.323,1,5.23,7.5,18.9,6.3,,Foil,Unique,"Once on your turn, Sir Tristan may tap target nearby enemy minion. That enemy doesn't untap the next time it would.",5,A dashing Mortal of Unique charisma,Spell,Minion,Mortal,AAFW,Air;Fire;Water,2,,"""Tristan cast great love to Iseult, and there he learned her to harp, and 
she began to have a great fantasy unto him."" —Malory, le Morte D‚'Arthur",4
585462,Sir Yvain,Sir Yvain,https://tcgplayer-cdn.tcgplayer.com/product/585462_200w.jpg,77,23588,https://cpt.tcgcsv.com/gcJ6,2024-10-04T19:00:51.127,1,2.0,5.0,18.0,2.82,,Normal,Unique,"Lance. Genesis -> Choose an allied Beast.<br>
<br>
Sir Yvain and his Beast companion have +2 power while adjacent to each other.",5,A Unique Mortal with a bestial bond,Spell,Minion,Mortal,EEWW,Earth;Water,3,,,4
585463,Sir Yvain (Foil),Sir Yvain Foil,https://tcgplayer-cdn.tcgplayer.com/product/585463_200w.jpg,77,23588,https://cpt.tcgcsv.com/hcJ6,2024-10-04T19:00:51.317,1,51.21,89.95,175.0,40.73,,Foil,Unique,"Lance. Genesis -> Choose an allied Beast.<br>
<br>
Sir Yvain and his Beast companion have +2 power while adjacent to each other.",5,A Unique Mortal with a bestial bond,Spell,Minion,Mortal,EEWW,Earth;Water,3,,,4
585464,Sisters of Avalon,Sisters of Avalon,https://tcgplayer-cdn.tcgplayer.com/product/585464_200w.jpg,77,23588,https://cpt.tcgcsv.com/jcJ6,2024-10-04T19:00:51.46,1,0.09,0.2,1.0,0.15,,Normal,Exceptional,"Spellcaster<br>
<br>
Genesis -> Discard a spell. Draw a spell.",2,Exceptional Mortals who shape the future,Spell,Minion,Mortal,A,Air,1,,,1
585465,Sisters of Avalon (Foil),Sisters of Avalon Foil,https://tcgplayer-cdn.tcgplayer.com/product/585465_200w.jpg,77,23588,https://cpt.tcgcsv.com/kcJ6,2024-10-04T19:00:51.617,1,2.05,3.4,9.99,3.4,,Foil,Exceptional,"Spellcaster<br>
<br>
Genesis -> Discard a spell. Draw a spell.",2,Exceptional Mortals who shape the future,Spell,Minion,Mortal,A,Air,1,,,1
585466,Sly Fox,Sly Fox,https://tcgplayer-cdn.tcgplayer.com/product/585466_200w.jpg,77,23588,https://cpt.tcgcsv.com/lcJ6,2024-10-10T13:45:39.49,1,0.08,0.18,1.94,0.11,,Normal,Ordinary,Gains Stealth at the end of your turn.,1,An Ordinary Beast slips from sight,Spell,Minion,Beast,W,Water,1,,"""Then the old man got up in his cap, And swore he would catch 
the fox in a trap; But the fox was too cunning, and gave him the 
slip, And ran through the town, the town, e-ho!""",1
585467,Sly Fox (Foil),Sly Fox Foil,https://tcgplayer-cdn.tcgplayer.com/product/585467_200w.jpg,77,23588,https://cpt.tcgcsv.com/mcJ6,2024-10-10T13:46:01.537,1,0.99,1.92,4.99,1.61,,Foil,Ordinary,Gains Stealth at the end of your turn.,1,An Ordinary Beast slips from sight,Spell,Minion,Beast,W,Water,1,,"""Then the old man got up in his cap, And swore he would catch 
the fox in a trap; But the fox was too cunning, and gave him the 
slip, And ran through the town, the town, e-ho!""",1
585468,Snowball,Snowball,https://tcgplayer-cdn.tcgplayer.com/product/585468_200w.jpg,77,23588,https://cpt.tcgcsv.com/ncJ6,2024-10-04T19:00:52.03,1,0.05,0.19,0.75,0.11,,Normal,Exceptional,"Shoot a piercing projectile. It picks up all other units along its path and carries them with it. When it stops, units there take damage equal to the number of units in the snowball.",5,Exceptional Magic picks up speed,Spell,Magic,,WW,Water,,,,
585469,Snowball (Foil),Snowball Foil,https://tcgplayer-cdn.tcgplayer.com/product/585469_200w.jpg,77,23588,https://cpt.tcgcsv.com/pcJ6,2024-10-04T19:00:52.157,1,0.5,1.49,5.0,1.3,,Foil,Exceptional,"Shoot a piercing projectile. It picks up all other units along its path and carries them with it. When it stops, units there take damage equal to the number of units in the snowball.",5,Exceptional Magic picks up speed,Spell,Magic,,WW,Water,,,,
585470,Spearmarshal,Spearmarshal,https://tcgplayer-cdn.tcgplayer.com/product/585470_200w.jpg,77,23588,https://cpt.tcgcsv.com/qcJ6,2024-10-04T19:00:52.377,1,0.1,0.3,1.99,0.24,,Normal,Elite,"Once on your turn, Spearmarshal may acquire a Lance token.",5,An Elite rider rallies Mortals to his side,Spell,Minion,Mortal,EE,Earth,3,,,3
585471,Spearmarshal (Foil),Spearmarshal Foil,https://tcgplayer-cdn.tcgplayer.com/product/585471_200w.jpg,77,23588,https://cpt.tcgcsv.com/rcJ6,2024-10-04T19:00:52.603,1,4.25,6.1,30.0,6.01,,Foil,Elite,"Once on your turn, Spearmarshal may acquire a Lance token.",5,An Elite rider rallies Mortals to his side,Spell,Minion,Mortal,EE,Earth,3,,,3
585472,Squeakers,Squeakers,https://tcgplayer-cdn.tcgplayer.com/product/585472_200w.jpg,77,23588,https://cpt.tcgcsv.com/scJ6,2024-10-04T19:00:52.81,1,0.04,0.15,1.35,0.07,,Normal,Ordinary,"Deathrite -> Reveal your next five spells, then summon all Pigs of the Sounder from among them to this site. Put the rest on the bottom in a random order.",1,Ordinary Beasts with room to grow,Spell,Minion,Beast,E,Earth,1,,,1
585473,Squeakers (Foil),Squeakers Foil,https://tcgplayer-cdn.tcgplayer.com/product/585473_200w.jpg,77,23588,https://cpt.tcgcsv.com/tcJ6,2024-10-04T19:00:52.983,1,0.84,1.75,12.0,1.35,,Foil,Ordinary,"Deathrite -> Reveal your next five spells, then summon all Pigs of the Sounder from among them to this site. Put the rest on the bottom in a random order.",1,Ordinary Beasts with room to grow,Spell,Minion,Beast,E,Earth,1,,,1
585474,Stealth (Box Topper),Stealth Box Topper,https://tcgplayer-cdn.tcgplayer.com/product/585474_200w.jpg,77,23588,https://cpt.tcgcsv.com/vcJ6,2024-10-04T19:00:53.17,0,0.45,0.47,0.5,0.45,,Normal,,,,,Token,,,,,,,,
585475,Stone Rain,Stone Rain,https://tcgplayer-cdn.tcgplayer.com/product/585475_200w.jpg,77,23588,https://cpt.tcgcsv.com/wcJ6,2024-10-04T19:00:53.31,1,0.08,0.18,1.0,0.11,,Normal,Exceptional,"Target a site up to two steps away. Deal 1 damage to everything atop it, repeating for each site in your hand.",4,Exceptional Magic pelts down from above,Spell,Magic,,EE,Earth,,,,
585476,Stone Rain (Foil),Stone Rain Foil,https://tcgplayer-cdn.tcgplayer.com/product/585476_200w.jpg,77,23588,https://cpt.tcgcsv.com/xcJ6,2024-10-04T19:00:53.513,1,0.75,1.63,30.0,1.02,,Foil,Exceptional,"Target a site up to two steps away. Deal 1 damage to everything atop it, repeating for each site in your hand.",4,Exceptional Magic pelts down from above,Spell,Magic,,EE,Earth,,,,
585477,Sugarplum Pixies,Sugarplum Pixies,https://tcgplayer-cdn.tcgplayer.com/product/585477_200w.jpg,77,23588,https://cpt.tcgcsv.com/zcJ6,2024-10-04T19:00:53.803,1,0.08,0.2,1.0,0.12,,Normal,Exceptional,"Airborne<br>
<br>
At the end of your turn, untap another nearby ally.",2,Exceptional Faeries distilling elixir,Spell,Minion,Faerie,W,Water,2,,,2
585478,Sugarplum Pixies (Foil),Sugarplum Pixies Foil,https://tcgplayer-cdn.tcgplayer.com/product/585478_200w.jpg,77,23588,https://cpt.tcgcsv.com/BcJ6,2024-10-04T19:00:53.96,1,1.45,1.84,36.9,1.73,,Foil,Exceptional,"Airborne<br>
<br>
At the end of your turn, untap another nearby ally.",2,Exceptional Faeries distilling elixir,Spell,Minion,Faerie,W,Water,2,,,2
585479,Swindler Troupe,Swindler Troupe,https://tcgplayer-cdn.tcgplayer.com/product/585479_200w.jpg,77,23588,https://cpt.tcgcsv.com/CcJ6,2024-10-10T13:51:44.867,1,0.04,0.15,0.79,0.05,,Normal,Ordinary,Genesis -> Give another nearby allied minion Stealth.,3,Ordinary Mortals practice misdirection,Spell,Minion,Mortal,WW,Water,3,,"""Oh, noble guard, I could really use your help... over there.""",3
585480,Swindler Troupe (Foil),Swindler Troupe Foil,https://tcgplayer-cdn.tcgplayer.com/product/585480_200w.jpg,77,23588,https://cpt.tcgcsv.com/DcJ6,2024-10-10T13:52:00.677,1,0.73,1.0,11.25,0.96,,Foil,Ordinary,Genesis -> Give another nearby allied minion Stealth.,3,Ordinary Mortals practice misdirection,Spell,Minion,Mortal,WW,Water,3,,"""Oh, noble guard, I could really use your help... over there.""",3
585481,Sword and Shield,Sword and Shield,https://tcgplayer-cdn.tcgplayer.com/product/585481_200w.jpg,77,23588,https://cpt.tcgcsv.com/FcJ6,2024-10-04T19:00:54.803,1,0.08,0.2,1.0,0.14,,Normal,Exceptional,Bearer has +2 power.,3,Exceptional pairing of Weapon and Armor,Spell,Artifact,Armor;Weapon,,,,,"A shield wards off and a sword strikes down; 
both indispensable to uphold a knight‚Äôs oath.",
585482,Sword and Shield (Foil),Sword and Shield Foil,https://tcgplayer-cdn.tcgplayer.com/product/585482_200w.jpg,77,23588,https://cpt.tcgcsv.com/GcJ6,2024-10-04T19:00:55.057,1,1.3,2.18,38.25,1.94,,Foil,Exceptional,Bearer has +2 power.,3,Exceptional pairing of Weapon and Armor,Spell,Artifact,Armor;Weapon,,,,,"A shield wards off and a sword strikes down; 
both indispensable to uphold a knight‚Äôs oath.",
585483,Sylvan Splendor,Sylvan Splendor,https://tcgplayer-cdn.tcgplayer.com/product/585483_200w.jpg,77,23588,https://cpt.tcgcsv.com/HcJ6,2024-10-04T19:00:55.463,1,0.39,0.74,2.69,0.6,,Normal,Elite,"Whenever you cast a Beast or Faerie to an affected site, draw a spell. Dispel if an affected site is successfully attacked.",4,An Elite Aura unites the forest folk,Spell,Aura,,WW,Water,,,,
585484,Sylvan Splendor (Foil),Sylvan Splendor Foil,https://tcgplayer-cdn.tcgplayer.com/product/585484_200w.jpg,77,23588,https://cpt.tcgcsv.com/JcJ6,2024-10-04T19:00:55.677,1,6.45,8.72,12.95,9.43,,Foil,Elite,"Whenever you cast a Beast or Faerie to an affected site, draw a spell. Dispel if an affected site is successfully attacked.",4,An Elite Aura unites the forest folk,Spell,Aura,,WW,Water,,,,
585485,Tactical Move,Tactical Move,https://tcgplayer-cdn.tcgplayer.com/product/585485_200w.jpg,77,23588,https://cpt.tcgcsv.com/KcJ6,2024-10-04T19:00:55.823,1,0.07,0.15,1.39,0.09,,Normal,Ordinary,"One at a time, each ally takes up to two steps.",2,Ordinary Magic to reposition your troops,Spell,Magic,,A,Air,,,,
585486,Tactical Move (Foil),Tactical Move Foil,https://tcgplayer-cdn.tcgplayer.com/product/585486_200w.jpg,77,23588,https://cpt.tcgcsv.com/LcJ6,2024-10-04T19:00:56.06,1,0.69,1.5,4.99,1.13,,Foil,Ordinary,"One at a time, each ally takes up to two steps.",2,Ordinary Magic to reposition your troops,Spell,Magic,,A,Air,,,,
585487,Tawny (Box Topper),Tawny Box Topper,https://tcgplayer-cdn.tcgplayer.com/product/585487_200w.jpg,77,23588,https://cpt.tcgcsv.com/McJ6,2024-10-04T19:00:56.3,0,0.14,0.3,14.35,0.21,,Normal,Unique,"Airborne, Spellcaster, Can't defend",,A Unique and wise little Beast,Token,Minion,Beast,,,1,,,1
585488,Tax Collector,Tax Collector,https://tcgplayer-cdn.tcgplayer.com/product/585488_200w.jpg,77,23588,https://cpt.tcgcsv.com/NcJ6,2024-10-04T19:00:56.427,1,0.04,0.15,0.79,0.05,,Normal,Ordinary,"Genesis -> On your opponent's next turn, their spells cost (1) more.",3,An Ordinary Mortal demands his due,Spell,Minion,Mortal,EE,Earth,2,,,2
585489,Tax Collector (Foil),Tax Collector Foil,https://tcgplayer-cdn.tcgplayer.com/product/585489_200w.jpg,77,23588,https://cpt.tcgcsv.com/PcJ6,2024-10-04T19:00:56.663,1,0.2,1.05,4.99,0.94,,Foil,Ordinary,"Genesis -> On your opponent's next turn, their spells cost (1) more.",3,An Ordinary Mortal demands his due,Spell,Minion,Mortal,EE,Earth,2,,,2
585490,Templar (Foil),Templar Foil,https://tcgplayer-cdn.tcgplayer.com/product/585490_200w.jpg,77,23588,https://cpt.tcgcsv.com/QcJ6,2024-10-04T19:00:57.053,0,20.0,22.99,85.9,21.25,,Foil,Elite,"Tap -> Play or draw a site.<br>
<br>
The first Knight, Sir, or Dame you cast each turn costs (1) less.",,Your Avatar upholds an oath to prevail,Avatar,Avatar,,,,2,20,,
585491,Templar (Box Topper),Templar Box Topper,https://tcgplayer-cdn.tcgplayer.com/product/585491_200w.jpg,77,23588,https://cpt.tcgcsv.com/RcJ6,2024-10-04T19:00:56.837,1,0.14,0.35,8.73,0.31,,Normal,Elite,"Tap -> Play or draw a site.<br>
<br>
The first Knight, Sir, or Dame you cast each turn costs (1) less.",,Your Avatar upholds an oath to prevail,Avatar,Avatar,,,,2,20,,
585492,Thankless Squire,Thankless Squire,https://tcgplayer-cdn.tcgplayer.com/product/585492_200w.jpg,77,23588,https://cpt.tcgcsv.com/ScJ6,2024-10-04T19:00:57.337,1,0.05,0.15,0.79,0.08,,Normal,Ordinary,"Lance, Lance, Lance, Immobile",5,An Ordinary Mortal works harder than most,Spell,Minion,Mortal,EE,Earth,1,,,1
585493,Thankless Squire (Foil),Thankless Squire Foil,https://tcgplayer-cdn.tcgplayer.com/product/585493_200w.jpg,77,23588,https://cpt.tcgcsv.com/TcJ6,2024-10-04T19:00:57.54,1,0.93,1.08,8.75,1.07,,Foil,Ordinary,"Lance, Lance, Lance, Immobile",5,An Ordinary Mortal works harder than most,Spell,Minion,Mortal,EE,Earth,1,,,1
585494,The Black Plague,The Black Plague,https://tcgplayer-cdn.tcgplayer.com/product/585494_200w.jpg,77,23588,https://cpt.tcgcsv.com/VcJ6,2024-10-04T19:00:57.717,1,4.95,7.36,14.4,4.63,,Normal,Unique,"At the end of your turn, the weakest minion occupying affected sites dies. If tied, choose one. Dispel if none die.",4,A Unique Aura of insidious disease,Spell,Aura,,AA,Air,,,,
585495,The Black Plague (Foil),The Black Plague Foil,https://tcgplayer-cdn.tcgplayer.com/product/585495_200w.jpg,77,23588,https://cpt.tcgcsv.com/WcJ6,2024-10-04T19:00:57.953,1,43.0,55.75,102.0,56.46,,Foil,Unique,"At the end of your turn, the weakest minion occupying affected sites dies. If tied, choose one. Dispel if none die.",4,A Unique Aura of insidious disease,Spell,Aura,,AA,Air,,,,
585496,The Faerie Queene,The Faerie Queene,https://tcgplayer-cdn.tcgplayer.com/product/585496_200w.jpg,77,23588,https://cpt.tcgcsv.com/XcJ6,2024-10-04T19:00:58.127,1,3.65,4.58,25.0,4.06,,Normal,Unique,"Airborne, Spellcaster<br>
<br>
Nearby allied Faeries take no damage from units with 4 or more power.",4,A Unique Faerie orchestrates her underlings,Spell,Minion,Faerie,AA,Air,3,,,3
585497,The Faerie Queene (Foil),The Faerie Queene Foil,https://tcgplayer-cdn.tcgplayer.com/product/585497_200w.jpg,77,23588,https://cpt.tcgcsv.com/ZcJ6,2024-10-04T19:00:58.39,1,55.0,56.22,111.35,52.39,,Foil,Unique,"Airborne, Spellcaster<br>
<br>
Nearby allied Faeries take no damage from units with 4 or more power.",4,A Unique Faerie orchestrates her underlings,Spell,Minion,Faerie,AA,Air,3,,,3
585498,The Great Drowning of Men,The Great Drowning of Men,https://tcgplayer-cdn.tcgplayer.com/product/585498_200w.jpg,77,23588,https://cpt.tcgcsv.com/-cJ6,2024-10-04T19:00:58.563,1,3.69,5.0,25.0,4.67,,Normal,Unique,"At the start of your turn, destroy affected sites and flood the resulting Rubble. Submerge everything atop them and dispel The Great Drowning of Men.",7,A Unique Aura of inevitable erosion,Spell,Aura,,WWWW,Water,,,,
585499,The Great Drowning of Men (Foil),The Great Drowning of Men Foil,https://tcgplayer-cdn.tcgplayer.com/product/585499_200w.jpg,77,23588,https://cpt.tcgcsv.com/_cJ6,2024-10-04T19:00:58.713,1,78.78,83.59,144.0,86.06,,Foil,Unique,"At the start of your turn, destroy affected sites and flood the resulting Rubble. Submerge everything atop them and dispel The Great Drowning of Men.",7,A Unique Aura of inevitable erosion,Spell,Aura,,WWWW,Water,,,,
585500,The Great Famine,The Great Famine,https://tcgplayer-cdn.tcgplayer.com/product/585500_200w.jpg,77,23588,https://cpt.tcgcsv.com/0dJ6,2024-10-04T19:00:59.193,1,3.63,5.83,25.0,4.73,,Normal,Unique,"At the end of your turn, the strongest minion occupying affected sites dies. If tied, choose one. Dispel if none die.",4,A Unique Aura runs the storehouse dry,Spell,Aura,,FF,Fire,,,,
585501,The Great Famine (Foil),The Great Famine Foil,https://tcgplayer-cdn.tcgplayer.com/product/585501_200w.jpg,77,23588,https://cpt.tcgcsv.com/2dJ6,2024-10-04T19:00:59.4,1,44.82,47.48,150.0,47.2,,Foil,Unique,"At the end of your turn, the strongest minion occupying affected sites dies. If tied, choose one. Dispel if none die.",4,A Unique Aura runs the storehouse dry,Spell,Aura,,FF,Fire,,,,
585502,The Green Knight,The Green Knight,https://tcgplayer-cdn.tcgplayer.com/product/585502_200w.jpg,77,23588,https://cpt.tcgcsv.com/3dJ6,2024-10-04T19:00:59.587,1,4.25,5.99,35.47,4.76,,Normal,Unique,"Whenever an enemy minion can attack The Green Knight, it must.<br>
<br>
Deathrite -> Strike target nearby enemy.",6,A Unique Mortal taunts and retorts,Spell,Minion,Mortal,WWW,Water,3,,,7
585503,The Green Knight (Foil),The Green Knight Foil,https://tcgplayer-cdn.tcgplayer.com/product/585503_200w.jpg,77,23588,https://cpt.tcgcsv.com/5dJ6,2024-10-04T19:00:59.73,1,64.96,69.03,119.0,77.79,,Foil,Unique,"Whenever an enemy minion can attack The Green Knight, it must.<br>
<br>
Deathrite -> Strike target nearby enemy.",6,A Unique Mortal taunts and retorts,Spell,Minion,Mortal,WWW,Water,3,,,7
585504,The Lady of the Lake,The Lady of the Lake,https://tcgplayer-cdn.tcgplayer.com/product/585504_200w.jpg,77,23588,https://cpt.tcgcsv.com/6dJ6,2024-10-04T19:00:59.89,1,5.19,7.88,28.98,5.83,,Normal,Unique,"Spellcaster, Submerge<br>
<br>
Genesis -> You may summon a Mortal or artifact from your cemetery to Lady of the Lake's location. If you do, shuffle her into her owner's spellbook.",3,A Unique Mortal guides others to glory,Spell,Minion,Mortal,WWW,Water,3,,,3
585505,The Lady of the Lake (Foil),The Lady of the Lake Foil,https://tcgplayer-cdn.tcgplayer.com/product/585505_200w.jpg,77,23588,https://cpt.tcgcsv.com/7dJ6,2024-10-04T19:01:00.093,1,120.0,124.98,129.95,92.68,,Foil,Unique,"Spellcaster, Submerge<br>
<br>
Genesis -> You may summon a Mortal or artifact from your cemetery to Lady of the Lake's location. If you do, shuffle her into her owner's spellbook.",3,A Unique Mortal guides others to glory,Spell,Minion,Mortal,WWW,Water,3,,,3
585506,The Ninth Legion,The Ninth Legion,https://tcgplayer-cdn.tcgplayer.com/product/585506_200w.jpg,77,23588,https://cpt.tcgcsv.com/8dJ6,2024-10-04T19:01:00.247,1,3.0,5.0,25.74,3.34,,Normal,Unique,"Voidwalk. Must be cast to a corner.<br>
<br>
Deathrite -> Return to hand.",6,A Unique formation of Spirits unsettled,Spell,Minion,Spirit,AAA,Air,6,,,6
585507,The Ninth Legion (Foil),The Ninth Legion Foil,https://tcgplayer-cdn.tcgplayer.com/product/585507_200w.jpg,77,23588,https://cpt.tcgcsv.com/9dJ6,2024-10-04T19:01:00.39,1,32.0,42.87,149.0,42.16,,Foil,Unique,"Voidwalk. Must be cast to a corner.<br>
<br>
Deathrite -> Return to hand.",6,A Unique formation of Spirits unsettled,Spell,Minion,Spirit,AAA,Air,6,,,6
585508,The Round Table,The Round Table,https://tcgplayer-cdn.tcgplayer.com/product/585508_200w.jpg,77,23588,https://cpt.tcgcsv.com/bdJ6,2024-10-04T19:01:00.55,1,4.2,7.1,25.0,4.77,,Normal,Unique,"Must be cast to your back row.<br>
<br>
Whenever you summon King Arthur, or a Knight, Sir, or Dame to The Round Table, draw a card.",3,Gather as equals at this Unique Monument,Spell,Artifact,Monument,,,,,,
585509,The Round Table (Foil),The Round Table Foil,https://tcgplayer-cdn.tcgplayer.com/product/585509_200w.jpg,77,23588,https://cpt.tcgcsv.com/cdJ6,2024-10-04T19:01:00.73,1,39.83,48.58,223.79,48.1,,Foil,Unique,"Must be cast to your back row.<br>
<br>
Whenever you summon King Arthur, or a Knight, Sir, or Dame to The Round Table, draw a card.",3,Gather as equals at this Unique Monument,Spell,Artifact,Monument,,,,,,
585510,The Wild Hunt,The Wild Hunt,https://tcgplayer-cdn.tcgplayer.com/product/585510_200w.jpg,77,23588,https://cpt.tcgcsv.com/ddJ6,2024-10-04T19:01:00.907,1,0.15,0.5,3.99,0.41,,Normal,Elite,"Airborne<br>
<br>
Other nearby Spirits and Faeries have Charge.",6,Spirits and Faeries lead this Elite procession,Spell,Minion,Spirit;Faerie,AAA,Air,5,,,5
585511,The Wild Hunt (Foil),The Wild Hunt Foil,https://tcgplayer-cdn.tcgplayer.com/product/585511_200w.jpg,77,23588,https://cpt.tcgcsv.com/fdJ6,2024-10-04T19:01:01.067,1,4.24,5.59,24.9,4.93,,Foil,Elite,"Airborne<br>
<br>
Other nearby Spirits and Faeries have Charge.",6,Spirits and Faeries lead this Elite procession,Spell,Minion,Spirit;Faerie,AAA,Air,5,,,5
585512,Thieving Magpie,Thieving Magpie,https://tcgplayer-cdn.tcgplayer.com/product/585512_200w.jpg,77,23588,https://cpt.tcgcsv.com/gdJ6,2024-10-04T19:01:01.303,1,0.04,0.15,0.79,0.08,,Normal,Ordinary,"Airborne<br>
<br>
May pick up carried artifacts with cost (1) or less.",1,An Ordinary Beast collecting shinies,Spell,Minion,Beast,W,Water,1,,,1
585513,Thieving Magpie (Foil),Thieving Magpie Foil,https://tcgplayer-cdn.tcgplayer.com/product/585513_200w.jpg,77,23588,https://cpt.tcgcsv.com/hdJ6,2024-10-04T19:01:01.51,1,1.05,1.5,23.3,1.36,,Foil,Ordinary,"Airborne<br>
<br>
May pick up carried artifacts with cost (1) or less.",1,An Ordinary Beast collecting shinies,Spell,Minion,Beast,W,Water,1,,,1
585514,Thundering Giant,Thundering Giant,https://tcgplayer-cdn.tcgplayer.com/product/585514_200w.jpg,77,23588,https://cpt.tcgcsv.com/jdJ6,2024-10-04T19:01:01.717,1,0.24,0.35,3.99,0.29,,Normal,Elite,"Charge<br>
<br>
Once on your turn, Thundering Giant may teleport to another nearby location. Tap all other units there on arrival.",6,An Elite Giant of rumbling impact,Spell,Minion,Giant,AA,Air,4,,,4
585515,Thundering Giant (Foil),Thundering Giant Foil,https://tcgplayer-cdn.tcgplayer.com/product/585515_200w.jpg,77,23588,https://cpt.tcgcsv.com/kdJ6,2024-10-04T19:01:01.92,1,4.75,5.38,29.99,4.88,,Foil,Elite,"Charge<br>
<br>
Once on your turn, Thundering Giant may teleport to another nearby location. Tap all other units there on arrival.",6,An Elite Giant of rumbling impact,Spell,Minion,Giant,AA,Air,4,,,4
585516,Tintagel,Tintagel,https://tcgplayer-cdn.tcgplayer.com/product/585516_200w.jpg,77,23588,https://cpt.tcgcsv.com/ldJ6,2024-10-04T19:01:02.123,1,29.68,33.98,50.0,31.7,,Normal,Unique,Only provides mana and threshold while in your back row.,,A Unique Site of seaside sanctuary,Site,Site,,AEW,Air;Earth;Water,,,,
585517,Tintagel (Foil),Tintagel Foil,https://tcgplayer-cdn.tcgplayer.com/product/585517_200w.jpg,77,23588,https://cpt.tcgcsv.com/mdJ6,2024-10-04T19:01:02.297,1,149.89,149.94,250.0,88.39,,Foil,Unique,Only provides mana and threshold while in your back row.,,A Unique Site of seaside sanctuary,Site,Site,,AEW,Air;Earth;Water,,,,
585518,Tithe,Tithe,https://tcgplayer-cdn.tcgplayer.com/product/585518_200w.jpg,77,23588,https://cpt.tcgcsv.com/ndJ6,2024-10-04T19:01:02.6,1,8.29,12.75,32.9,9.26,,Normal,Unique,Draw three sites.,1,Unique Magic collects more than its fair share,Spell,Magic,,EEE,Earth,,,,
585519,Tithe (Foil),Tithe Foil,https://tcgplayer-cdn.tcgplayer.com/product/585519_200w.jpg,77,23588,https://cpt.tcgcsv.com/pdJ6,2024-10-04T19:01:02.807,1,67.76,78.34,116.97,81.74,,Foil,Unique,Draw three sites.,1,Unique Magic collects more than its fair share,Spell,Magic,,EEE,Earth,,,,
585520,Tooth Faeries,Tooth Faeries,https://tcgplayer-cdn.tcgplayer.com/product/585520_200w.jpg,77,23588,https://cpt.tcgcsv.com/qdJ6,2024-10-04T19:01:03.06,1,0.09,0.2,1.0,0.11,,Normal,Exceptional,"Airborne<br>
<br>
At the start of your turn, tap target nearby enemy.",2,Exceptional Faeries extract payment,Spell,Minion,Faerie,A,Air,2,,,2
585521,Tooth Faeries (Foil),Tooth Faeries Foil,https://tcgplayer-cdn.tcgplayer.com/product/585521_200w.jpg,77,23588,https://cpt.tcgcsv.com/rdJ6,2024-10-04T19:01:03.233,1,1.31,2.0,17.67,1.5,,Foil,Exceptional,"Airborne<br>
<br>
At the start of your turn, tap target nearby enemy.",2,Exceptional Faeries extract payment,Spell,Minion,Faerie,A,Air,2,,,2
585522,Tournament Grounds,Tournament Grounds,https://tcgplayer-cdn.tcgplayer.com/product/585522_200w.jpg,77,23588,https://cpt.tcgcsv.com/sdJ6,2024-10-08T15:21:05.667,1,0.08,0.2,1.0,0.13,,Normal,Exceptional,"Anyone may cast Knights, Sirs, or Dames to this site and may do so for no threshold.",,An Exceptional Site to settle the score,Site,Site,,,,,,,
